-1.35626430017487e-17,-1.38425237667971e-17,0,-1.87205922622531e-17,-1.25467687170536e-17,-1.24951323512769e-17,1.87131377667763e-17,6.23915902705261e-18,-6.23981802234168e-18,6.23926902154029e-18,6.23873974400944e-18,1.24761630236332e-17,1.24739444699165e-17,-6.23535202292778e-18,-6.23325171745038e-18,0,-6.22778570464095e-18,6.22453903089834e-18,-1.24420825542768e-17,1.24347209516205e-17,1.2427107676441e-17,-1.86290129595367e-17,1.24114931786155e-17,6.20180657774783e-18,1.23957250899638e-17,2.47756787391045e-17,-1.23799442163983e-17,6.18601173976823e-18,-1.23640496569843e-17,6.17800183645181e-18,3.08696773419175e-17,-1.23396607254086e-17,-1.23314004943901e-17,0,3.07873726755859e-17,-6.15342681768208e-18,0,-2.45812835773707e-17,-1.22818756133932e-17,1.22716724143166e-17,6.12931744917477e-18,-6.12038198676538e-18,-1.22148885456967e-17,0,6.06206639021482e-18,-6.01769280819635e-18,0,-1.19099919672703e-17,0,0
0,0.0626906834801679,0.0405240402345491,0.0170054239022992,0.0106013120962319,0.00758559806265615,0.00526015210322604,0.00384040107906077,0.00296620407673703,0.00231414354409785,0.00181228747414991,0.00144290834443745,0.0011759603150083,0.000982463127296502,0.000843078729147533,0.000743060787460474,0.000671609138288875,0.000619429664118343,0.000580461434267182,0.00054926114413053,0.000522902588464263,0.000498238255231822,0.000474127967362377,0.000448654216434459,0.000421575939230769,0.000391569467215674,0.000358764896560502,0.0003220606530321,0.000281559565523431,0.00023602188848757,0.000185045881198288,0.000126785532206775,5.97858026787257e-05,-1.88679469710959e-05,-0.000112166873260291,-0.000224568677179817,-0.000361435376757094,-0.00053030441777844,-0.000741991546847568,-0.00101276205125975,-0.00136793475220632,-0.00185259569553453,-0.00253932752206577,-0.00349675463586991,-0.00510153257250467,-0.00852617909276364,-0.0122517879557185,-0.0282717589044335,-0.0417859239754772,1.06439030361113e-17
1.29543991912267e-17,0.0593561454325446,0.0620974845840307,0.0439382972949659,0.0316163605005647,0.0228647784275061,0.0169058044535025,0.0128564835994365,0.0100038992524258,0.0079005064528104,0.00631684693650324,0.00511865902730037,0.00420992691496056,0.00351804269712115,0.00298827607031481,0.00257956583093683,0.00226066753599447,0.00200804810430292,0.0018037394151419,0.00163434642185845,0.00148957209387853,0.0013618287013066,0.00124514702429957,0.00113519021453863,0.00102837285708553,0.00092212657535613,0.000814090621625419,0.00070249125324564,0.000585285941415623,0.00046053802520449,0.000325428441367177,0.000176536980039856,8.64174229040687e-06,-0.000185242412656951,-0.000415540979337183,-0.000696830254288048,-0.00105079645786239,-0.00150889240195563,-0.00211820766430184,-0.00294865489011679,-0.0041045366028486,-0.00574721045225711,-0.008133651448961,-0.0116419999143099,-0.0170107765201717,-0.0263751899827985,-0.0390304736851008,-0.0607145979447802,-0.0658832850236139,-1.71400875676003e-17
1.90993130413697e-17,0.0483019726528821,0.0623331069618048,0.0565265238131714,0.0462561980015477,0.0366233353250727,0.0289346963380841,0.0229184105442322,0.0183067165269691,0.0147695810658644,0.0120313306791404,0.00989923897011599,0.00823451537831365,0.00692990443519854,0.00590103648536648,0.0050827956762597,0.00442476866025506,0.00388856246264603,0.0034444432768086,0.00306995659354318,0.00274748549498817,0.00246375133107107,0.00220800647609745,0.0019721468610223,0.00174927857047539,0.00153417109280608,0.00132198116440432,0.00110882084841148,0.000890470385628954,0.00066286444150378,0.00042064126646407,0.000157323214173821,-0.000136549435429265,-0.000474001307484353,-0.000874570001614347,-0.00136674619569321,-0.00199346660680328,-0.00281839086664395,-0.00393622106255181,-0.00548600043323706,-0.00766986683610048,-0.0107792989619227,-0.0152439398917607,-0.0217186793996666,-0.0310150413047722,-0.0444388492431179,-0.0610937075631391,-0.0755144977278558,-0.0664173750363501,1.76471880688645e-17
1.89423846631111e-17,0.0388625679391026,0.0563109022774471,0.0581105423862876,0.0524976152785177,0.0448849192216256,0.0374506369722182,0.0309315772811076,0.0255099749247449,0.0210898276468589,0.0175187015260908,0.0146462074518144,0.0123381491857218,0.0104804932151291,0.00897876502290861,0.00775652882709561,0.00675243374008832,0.00591825897025541,0.00521592277158711,0.00461589450628944,0.00409473444334812,0.00363421958942972,0.00321953563502849,0.00283899662904749,0.00248270807011831,0.00214262024140537,0.00181144180315807,0.00148276766615547,0.0011500378941874,0.000806480769736443,0.000443876807951393,5.1945448728576e-05,-0.000383558432598545,-0.000882809416370435,-0.00147559536328957,-0.00220627157963654,-0.00314120416303715,-0.00437896213050202,-0.00606341808997945,-0.00840046378676619,-0.0116771039140823,-0.0162815941209597,-0.0227140891603684,-0.0315998957392322,-0.0434497225742253,-0.0579311564417174,-0.0725136106911739,-0.0779134169773328,-0.0587273877272114,-1.78761516163783e-17
0,0.0317044139321669,0.0492701030228302,0.0547465635113183,0.0530877666566682,0.0480947863975803,0.0420017402977221,0.0359997660391582,0.0305778263629292,0.0258890909718403,0.0219319821127725,0.0186350103926506,0.0159052460494805,0.0136494020042936,0.0117819863658221,0.0102289289075282,0.00892799651219648,0.00782832216192706,0.00688857098213986,0.00607567358379041,0.0053628770448443,0.00472875935735335,0.00415569330621748,0.00362928286168106,0.00313724436954509,0.0026691058583357,0.002215351377649,0.0017671444418797,0.00131553307177402,0.000850896758935289,0.000361898861949365,-0.000165858379605955,-0.000751821198743242,-0.00142372485381021,-0.00222200243632952,-0.00320688396178556,-0.00446729126829801,-0.0061334246948918,-0.00839013290766036,-0.0114915344950307,-0.0157697648301584,-0.0216324124509934,-0.0295147958780418,-0.039737048346992,-0.0521677094990583,-0.0652459517029879,-0.0750500590925697,-0.0734522020199359,-0.0502524272415262,6.02162886322753e-18
-6.26711178666309e-18,0.0263324357598128,0.0427549550223394,0.049872045554599,0.0507483979899563,0.047968055595138,0.0434601021849229,0.0384183120218307,0.0334849766466028,0.0289740273316189,0.0249997686268033,0.0215713833233968,0.0186483130726713,0.0161695143551171,0.0140693706050863,0.0122857076556314,0.0107631903468137,0.00945437266988118,0.00831937435958935,0.00732513392819041,0.00644427590090584,0.0056541581221814,0.00493582994107951,0.00427327236410721,0.00365261792080077,0.00306155301030309,0.0024887274737112,0.00192313937911702,0.00135355009625113,0.000767543983050546,0.000150575846870301,-0.000515911870078891,-0.00125667084291351,-0.00210677252225216,-0.00311668879054723,-0.00436057529120465,-0.00594577419843506,-0.00802521363021357,-0.0108078745084581,-0.0145653631147958,-0.0196222732071125,-0.0263170159153361,-0.0348997180095735,-0.045298083401811,-0.056729211612943,-0.0670363288040556,-0.072038900948161,-0.0658117632153281,-0.0423362279060903,-6.06367620288274e-18
0,0.0222045817058353,0.0371056957533381,0.0447926263889343,0.0471460580549036,0.0459992379145391,0.0428903877473345,0.0388792438493129,0.0346383746368404,0.0305487353536598,0.0267964095907803,0.0234513395833361,0.0205180878072871,0.0179680177928397,0.015758563619216,0.013843532470274,0.0121785534767475,0.0107234017624418,0.00944287643052668,0.00830665127514991,0.00728886968934678,0.00636742738036386,0.00552336332891231,0.0047401208692505,0.00400301591713725,0.00329855466324405,0.00261397624750216,0.00193651207461525,0.00125284219867406,0.000548004401977467,-0.000195643751582521,-0.00100052904236348,-0.00189634358452139,-0.00292449583767172,-0.0041436238399581,-0.00563784306997453,-0.00752567337320021,-0.00996965423225574,-0.0131809913495821,-0.0174139803984703,-0.0229364514620164,-0.0299584797857811,-0.0384949263601228,-0.048128989879704,-0.0576685115296151,-0.0648264050068362,-0.0660219178026008,-0.0572434534160378,-0.0352894728694168,-1.2181082049557e-17
6.24451866278704e-18,0.0189520520048356,0.0323345520114509,0.040024989368188,0.0431954740162378,0.0431754458002973,0.0411675635812618,0.0380838420205612,0.0345561253097013,0.0309767270600948,0.0275662842084802,0.0244314307395411,0.021609163637234,0.0190974628334942,0.016874604069948,0.0149102899355546,0.0131720538769221,0.0116283650202506,0.0102502290207664,0.00901159278561894,0.00788943886611307,0.00686340726483735,0.00591547752712784,0.00502940979587231,0.00419034440153476,0.00338420540497596,0.00259725907146947,0.00181541776998052,0.00102362005930848,0.00020477122572105,-0.000661465934602576,-0.00160074233785376,-0.00264674546982827,-0.00384547534531422,-0.00526071699508357,-0.00698116570934286,-0.00912751162463929,-0.0118574683827152,-0.0153631121619433,-0.0198528556964286,-0.0255060907177532,-0.032385884682216,-0.0402962101784656,-0.0485882397726406,-0.0559362320170073,-0.0602379670643719,-0.0587752439390378,-0.0489800656396821,-0.0292566845036128,1.22187537421597e-17
6.23736843939641e-18,0.0163379364564447,0.0283297086460209,0.0357422160031709,0.0393250632495559,0.040050974743367,0.0388692416133208,0.0365547614446019,0.0336747684320473,0.0306059450595499,0.0275772759243192,0.0247131447138463,0.0220707912908537,0.0196672649613394,0.0174973644665584,0.0155445190907489,0.0137872584012972,0.0122026319959917,0.0107681463771536,0.00946256240580042,0.00826629899838636,0.00716137072483319,0.0061312709457013,0.00516062724616221,0.00423488775313142,0.00333986314660445,0.00246127936906148,0.00158418172198212,0.000692239905700773,-0.000233211649175354,-0.00121449511974136,-0.00227948680338143,-0.00346435595756616,-0.0048173045818485,-0.00640341709446955,-0.00830993923857213,-0.0106506178378845,-0.0135656043417278,-0.017211890813696,-0.0217361297318302,-0.0272213041598801,-0.0335991436671598,-0.0405273666696937,-0.0472521962964115,-0.0525056756733231,-0.0545378196426121,-0.0514095542057788,-0.041558073359394,-0.0242262989026774,-6.12295151506363e-18
